model,feature_idx,feature_id,feature_kind,config_label,index_type,nlist,nprobe,M_hnsw,efSearch,m_pq,top10_in_top100_recall,recall_at_10,recall_at_100,concept_purity,score_gap,spearman_top100,ms_query_mean,ms_query_p50,ms_query_p95,build_time_s,train_time_s,add_time_s,index_size_bytes,index_size_mb
gemma-2-2b,14,5969,random,HNSW_M16_ef64,HNSWFlat,0,0,16,64,0,0.0,0.0,0.0,,-25.491068,,1.101,1.021,1.691,2831.41,0.0,2831.41,93601519482,89265.4
gemma-2-2b,15,13591,random,HNSW_M16_ef64,HNSWFlat,0,0,16,64,0,0.0,0.0,0.0,,-7.440631,,1.101,1.021,1.691,2831.41,0.0,2831.41,93601519482,89265.4
gemma-2-2b,16,6360,random,HNSW_M16_ef64,HNSWFlat,0,0,16,64,0,0.1,0.1,0.03,,-5.241359,1.0,1.101,1.021,1.691,2831.41,0.0,2831.41,93601519482,89265.4
gemma-2-2b,17,1418,random,HNSW_M16_ef64,HNSWFlat,0,0,16,64,0,0.0,0.0,0.0,,-6.943268,,1.101,1.021,1.691,2831.41,0.0,2831.41,93601519482,89265.4
gemma-2-2b,18,2606,random,HNSW_M16_ef64,HNSWFlat,0,0,16,64,0,0.0,0.0,0.0,,-21.018595,,1.101,1.021,1.691,2831.41,0.0,2831.41,93601519482,89265.4
gemma-2-2b,19,7712,random,HNSW_M16_ef64,HNSWFlat,0,0,16,64,0,0.0,0.0,0.06,,-1.380809,1.0,1.101,1.021,1.691,2831.41,0.0,2831.41,93601519482,89265.4
gemma-2-2b,0,10762,lexicon,HNSW_M16_ef128,HNSWFlat,0,0,16,128,0,0.8,0.8,0.6,0.0,-0.147816,1.0,1.583,1.418,2.432,2831.41,0.0,2831.41,93601519482,89265.4
gemma-2-2b,1,6810,lexicon,HNSW_M16_ef128,HNSWFlat,0,0,16,128,0,0.1,0.1,0.02,0.0,-32.557526,,1.583,1.418,2.432,2831.41,0.0,2831.41,93601519482,89265.4
gemma-2-2b,2,11114,lexicon,HNSW_M16_ef128,HNSWFlat,0,0,16,128,0,0.0,0.0,0.0,0.0,-13.240965,,1.583,1.418,2.432,2831.41,0.0,2831.41,93601519482,89265.4
gemma-2-2b,3,6335,lexicon,HNSW_M16_ef128,HNSWFlat,0,0,16,128,0,0.0,0.0,0.01,0.0,-4.523167,,1.583,1.418,2.432,2831.41,0.0,2831.41,93601519482,89265.4
gemma-2-2b,4,13295,lexicon,HNSW_M16_ef128,HNSWFlat,0,0,16,128,0,0.6,0.6,0.3,0.0,-0.673889,1.0,1.583,1.418,2.432,2831.41,0.0,2831.41,93601519482,89265.4
gemma-2-2b,5,6745,lexicon,HNSW_M16_ef128,HNSWFlat,0,0,16,128,0,0.2,0.2,0.16,0.0,-1.517292,1.0,1.583,1.418,2.432,2831.41,0.0,2831.41,93601519482,89265.4
gemma-2-2b,6,3447,lexicon,HNSW_M16_ef128,HNSWFlat,0,0,16,128,0,0.0,0.0,0.05,0.0,-3.81642,1.0,1.583,1.418,2.432,2831.41,0.0,2831.41,93601519482,89265.4
gemma-2-2b,7,12342,lexicon,HNSW_M16_ef128,HNSWFlat,0,0,16,128,0,0.3,0.3,0.17,0.0,-0.80822,0.5858,1.583,1.418,2.432,2831.41,0.0,2831.41,93601519482,89265.4
gemma-2-2b,8,6795,lexicon,HNSW_M16_ef128,HNSWFlat,0,0,16,128,0,0.0,0.0,0.02,0.0,-4.05958,,1.583,1.418,2.432,2831.41,0.0,2831.41,93601519482,89265.4
gemma-2-2b,9,11221,lexicon,HNSW_M16_ef128,HNSWFlat,0,0,16,128,0,0.0,0.0,0.0,0.0,-4.450983,,1.583,1.418,2.432,2831.41,0.0,2831.41,93601519482,89265.4
gemma-2-2b,10,6980,random,HNSW_M16_ef128,HNSWFlat,0,0,16,128,0,0.0,0.0,0.0,,-36.940093,,1.583,1.418,2.432,2831.41,0.0,2831.41,93601519482,89265.4
gemma-2-2b,11,14956,random,HNSW_M16_ef128,HNSWFlat,0,0,16,128,0,0.1,0.1,0.11,,-3.428142,1.0,1.583,1.418,2.432,2831.41,0.0,2831.41,93601519482,89265.4
gemma-2-2b,12,13579,random,HNSW_M16_ef128,HNSWFlat,0,0,16,128,0,0.1,0.1,0.01,,-2.7394,,1.583,1.418,2.432,2831.41,0.0,2831.41,93601519482,89265.4
gemma-2-2b,13,12106,random,HNSW_M16_ef128,HNSWFlat,0,0,16,128,0,0.0,0.0,0.06,,-3.297115,1.0,1.583,1.418,2.432,2831.41,0.0,2831.41,93601519482,89265.4
gemma-2-2b,14,5969,random,HNSW_M16_ef128,HNSWFlat,0,0,16,128,0,0.0,0.0,0.0,,-23.252181,,1.583,1.418,2.432,2831.41,0.0,2831.41,93601519482,89265.4
gemma-2-2b,15,13591,random,HNSW_M16_ef128,HNSWFlat,0,0,16,128,0,0.0,0.0,0.01,,-5.195573,,1.583,1.418,2.432,2831.41,0.0,2831.41,93601519482,89265.4
gemma-2-2b,16,6360,random,HNSW_M16_ef128,HNSWFlat,0,0,16,128,0,0.1,0.1,0.07,,-3.236512,1.0,1.583,1.418,2.432,2831.41,0.0,2831.41,93601519482,89265.4
gemma-2-2b,17,1418,random,HNSW_M16_ef128,HNSWFlat,0,0,16,128,0,0.0,0.0,0.0,,-6.943268,,1.583,1.418,2.432,2831.41,0.0,2831.41,93601519482,89265.4
gemma-2-2b,18,2606,random,HNSW_M16_ef128,HNSWFlat,0,0,16,128,0,0.0,0.0,0.0,,-20.26374,,1.583,1.418,2.432,2831.41,0.0,2831.41,93601519482,89265.4
gemma-2-2b,19,7712,random,HNSW_M16_ef128,HNSWFlat,0,0,16,128,0,0.0,0.0,0.07,,-1.337838,1.0,1.583,1.418,2.432,2831.41,0.0,2831.41,93601519482,89265.4
gemma-2-2b,0,10762,lexicon,HNSW_M16_ef256,HNSWFlat,0,0,16,256,0,0.9,0.9,0.71,0.0,-0.001019,1.0,2.348,2.024,3.73,2831.41,0.0,2831.41,93601519482,89265.4
gemma-2-2b,1,6810,lexicon,HNSW_M16_ef256,HNSWFlat,0,0,16,256,0,0.1,0.1,0.02,0.0,-32.557526,,2.348,2.024,3.73,2831.41,0.0,2831.41,93601519482,89265.4
gemma-2-2b,2,11114,lexicon,HNSW_M16_ef256,HNSWFlat,0,0,16,256,0,0.0,0.0,0.0,0.0,-12.542503,,2.348,2.024,3.73,2831.41,0.0,2831.41,93601519482,89265.4
gemma-2-2b,3,6335,lexicon,HNSW_M16_ef256,HNSWFlat,0,0,16,256,0,0.0,0.0,0.01,0.0,-4.033997,,2.348,2.024,3.73,2831.41,0.0,2831.41,93601519482,89265.4
gemma-2-2b,4,13295,lexicon,HNSW_M16_ef256,HNSWFlat,0,0,16,256,0,0.6,0.6,0.3,0.0,-0.673889,1.0,2.348,2.024,3.73,2831.41,0.0,2831.41,93601519482,89265.4
gemma-2-2b,5,6745,lexicon,HNSW_M16_ef256,HNSWFlat,0,0,16,256,0,0.2,0.2,0.19,0.0,-1.513847,1.0,2.348,2.024,3.73,2831.41,0.0,2831.41,93601519482,89265.4
gemma-2-2b,6,3447,lexicon,HNSW_M16_ef256,HNSWFlat,0,0,16,256,0,0.1,0.1,0.1,0.0,-2.719225,1.0,2.348,2.024,3.73,2831.41,0.0,2831.41,93601519482,89265.4
gemma-2-2b,7,12342,lexicon,HNSW_M16_ef256,HNSWFlat,0,0,16,256,0,0.3,0.3,0.17,0.0,-0.80822,0.5858,2.348,2.024,3.73,2831.41,0.0,2831.41,93601519482,89265.4
gemma-2-2b,8,6795,lexicon,HNSW_M16_ef256,HNSWFlat,0,0,16,256,0,0.0,0.0,0.03,0.0,-3.783894,1.0,2.348,2.024,3.73,2831.41,0.0,2831.41,93601519482,89265.4
gemma-2-2b,9,11221,lexicon,HNSW_M16_ef256,HNSWFlat,0,0,16,256,0,0.0,0.0,0.0,0.0,-4.239668,,2.348,2.024,3.73,2831.41,0.0,2831.41,93601519482,89265.4
gemma-2-2b,10,6980,random,HNSW_M16_ef256,HNSWFlat,0,0,16,256,0,0.0,0.0,0.0,,-35.84803,,2.348,2.024,3.73,2831.41,0.0,2831.41,93601519482,89265.4
gemma-2-2b,11,14956,random,HNSW_M16_ef256,HNSWFlat,0,0,16,256,0,0.1,0.1,0.15,,-3.373398,1.0,2.348,2.024,3.73,2831.41,0.0,2831.41,93601519482,89265.4
gemma-2-2b,12,13579,random,HNSW_M16_ef256,HNSWFlat,0,0,16,256,0,0.1,0.1,0.01,,-2.4979,,2.348,2.024,3.73,2831.41,0.0,2831.41,93601519482,89265.4
gemma-2-2b,13,12106,random,HNSW_M16_ef256,HNSWFlat,0,0,16,256,0,0.0,0.0,0.06,,-3.297115,1.0,2.348,2.024,3.73,2831.41,0.0,2831.41,93601519482,89265.4
gemma-2-2b,14,5969,random,HNSW_M16_ef256,HNSWFlat,0,0,16,256,0,0.0,0.0,0.0,,-21.067263,,2.348,2.024,3.73,2831.41,0.0,2831.41,93601519482,89265.4
gemma-2-2b,15,13591,random,HNSW_M16_ef256,HNSWFlat,0,0,16,256,0,0.2,0.2,0.05,,-3.22467,1.0,2.348,2.024,3.73,2831.41,0.0,2831.41,93601519482,89265.4
gemma-2-2b,16,6360,random,HNSW_M16_ef256,HNSWFlat,0,0,16,256,0,0.2,0.2,0.09,,-2.431815,1.0,2.348,2.024,3.73,2831.41,0.0,2831.41,93601519482,89265.4
gemma-2-2b,17,1418,random,HNSW_M16_ef256,HNSWFlat,0,0,16,256,0,0.0,0.0,0.0,,-4.780861,,2.348,2.024,3.73,2831.41,0.0,2831.41,93601519482,89265.4
gemma-2-2b,18,2606,random,HNSW_M16_ef256,HNSWFlat,0,0,16,256,0,0.0,0.0,0.0,,-15.364399,,2.348,2.024,3.73,2831.41,0.0,2831.41,93601519482,89265.4
gemma-2-2b,19,7712,random,HNSW_M16_ef256,HNSWFlat,0,0,16,256,0,0.0,0.0,0.08,,-1.331504,1.0,2.348,2.024,3.73,2831.41,0.0,2831.41,93601519482,89265.4
gemma-2-2b,0,10762,lexicon,HNSW_M32_ef64,HNSWFlat,0,0,32,64,0,0.8,0.8,0.47,0.0,-0.147816,1.0,1.335,1.185,2.312,4490.27,0.0,4490.27,94880077410,90484.7
gemma-2-2b,1,6810,lexicon,HNSW_M32_ef64,HNSWFlat,0,0,32,64,0,0.1,0.1,0.06,0.0,-21.363861,1.0,1.335,1.185,2.312,4490.27,0.0,4490.27,94880077410,90484.7
gemma-2-2b,2,11114,lexicon,HNSW_M32_ef64,HNSWFlat,0,0,32,64,0,0.0,0.0,0.0,0.0,-13.376814,,1.335,1.185,2.312,4490.27,0.0,4490.27,94880077410,90484.7
gemma-2-2b,3,6335,lexicon,HNSW_M32_ef64,HNSWFlat,0,0,32,64,0,0.0,0.0,0.0,0.0,-6.154274,,1.335,1.185,2.312,4490.27,0.0,4490.27,94880077410,90484.7
gemma-2-2b,4,13295,lexicon,HNSW_M32_ef64,HNSWFlat,0,0,32,64,0,0.6,0.6,0.51,0.0,-0.673889,1.0,1.335,1.185,2.312,4490.27,0.0,4490.27,94880077410,90484.7
gemma-2-2b,5,6745,lexicon,HNSW_M32_ef64,HNSWFlat,0,0,32,64,0,0.3,0.3,0.17,0.0,-1.309319,1.0,1.335,1.185,2.312,4490.27,0.0,4490.27,94880077410,90484.7
gemma-2-2b,6,3447,lexicon,HNSW_M32_ef64,HNSWFlat,0,0,32,64,0,0.1,0.1,0.02,0.0,-4.284344,,1.335,1.185,2.312,4490.27,0.0,4490.27,94880077410,90484.7
gemma-2-2b,7,12342,lexicon,HNSW_M32_ef64,HNSWFlat,0,0,32,64,0,0.0,0.0,0.14,0.0,-1.368523,0.2571,1.335,1.185,2.312,4490.27,0.0,4490.27,94880077410,90484.7
gemma-2-2b,8,6795,lexicon,HNSW_M32_ef64,HNSWFlat,0,0,32,64,0,0.0,0.0,0.04,0.0,-3.653748,1.0,1.335,1.185,2.312,4490.27,0.0,4490.27,94880077410,90484.7
gemma-2-2b,9,11221,lexicon,HNSW_M32_ef64,HNSWFlat,0,0,32,64,0,0.0,0.0,0.01,0.0,-4.054148,,1.335,1.185,2.312,4490.27,0.0,4490.27,94880077410,90484.7
gemma-2-2b,10,6980,random,HNSW_M32_ef64,HNSWFlat,0,0,32,64,0,0.0,0.0,0.0,,-30.548854,,1.335,1.185,2.312,4490.27,0.0,4490.27,94880077410,90484.7
gemma-2-2b,11,14956,random,HNSW_M32_ef64,HNSWFlat,0,0,32,64,0,0.1,0.1,0.02,,-6.939346,,1.335,1.185,2.312,4490.27,0.0,4490.27,94880077410,90484.7
gemma-2-2b,12,13579,random,HNSW_M32_ef64,HNSWFlat,0,0,32,64,0,0.1,0.1,0.01,,-4.073716,,1.335,1.185,2.312,4490.27,0.0,4490.27,94880077410,90484.7
gemma-2-2b,13,12106,random,HNSW_M32_ef64,HNSWFlat,0,0,32,64,0,0.0,0.0,0.0,,-7.31054,,1.335,1.185,2.312,4490.27,0.0,4490.27,94880077410,90484.7
gemma-2-2b,14,5969,random,HNSW_M32_ef64,HNSWFlat,0,0,32,64,0,0.0,0.0,0.0,,-24.877176,,1.335,1.185,2.312,4490.27,0.0,4490.27,94880077410,90484.7
gemma-2-2b,15,13591,random,HNSW_M32_ef64,HNSWFlat,0,0,32,64,0,0.0,0.0,0.0,,-7.574306,,1.335,1.185,2.312,4490.27,0.0,4490.27,94880077410,90484.7
gemma-2-2b,16,6360,random,HNSW_M32_ef64,HNSWFlat,0,0,32,64,0,0.0,0.0,0.07,,-3.578948,1.0,1.335,1.185,2.312,4490.27,0.0,4490.27,94880077410,90484.7
gemma-2-2b,17,1418,random,HNSW_M32_ef64,HNSWFlat,0,0,32,64,0,0.0,0.0,0.0,,-8.339094,,1.335,1.185,2.312,4490.27,0.0,4490.27,94880077410,90484.7
gemma-2-2b,18,2606,random,HNSW_M32_ef64,HNSWFlat,0,0,32,64,0,0.0,0.0,0.0,,-16.621807,,1.335,1.185,2.312,4490.27,0.0,4490.27,94880077410,90484.7
gemma-2-2b,19,7712,random,HNSW_M32_ef64,HNSWFlat,0,0,32,64,0,0.0,0.0,0.08,,-1.3062,1.0,1.335,1.185,2.312,4490.27,0.0,4490.27,94880077410,90484.7
gemma-2-2b,0,10762,lexicon,HNSW_M32_ef128,HNSWFlat,0,0,32,128,0,0.9,0.9,0.57,0.0,-0.001019,1.0,1.856,1.71,3.127,4490.27,0.0,4490.27,94880077410,90484.7
gemma-2-2b,1,6810,lexicon,HNSW_M32_ef128,HNSWFlat,0,0,32,128,0,0.1,0.1,0.06,0.0,-21.363861,1.0,1.856,1.71,3.127,4490.27,0.0,4490.27,94880077410,90484.7
gemma-2-2b,2,11114,lexicon,HNSW_M32_ef128,HNSWFlat,0,0,32,128,0,0.0,0.0,0.01,1.0,-9.429262,,1.856,1.71,3.127,4490.27,0.0,4490.27,94880077410,90484.7
gemma-2-2b,3,6335,lexicon,HNSW_M32_ef128,HNSWFlat,0,0,32,128,0,0.0,0.0,0.0,0.0,-5.323845,,1.856,1.71,3.127,4490.27,0.0,4490.27,94880077410,90484.7
gemma-2-2b,4,13295,lexicon,HNSW_M32_ef128,HNSWFlat,0,0,32,128,0,0.6,0.6,0.52,0.0,-0.673889,1.0,1.856,1.71,3.127,4490.27,0.0,4490.27,94880077410,90484.7
gemma-2-2b,5,6745,lexicon,HNSW_M32_ef128,HNSWFlat,0,0,32,128,0,0.3,0.3,0.2,0.0,-1.188036,1.0,1.856,1.71,3.127,4490.27,0.0,4490.27,94880077410,90484.7
gemma-2-2b,6,3447,lexicon,HNSW_M32_ef128,HNSWFlat,0,0,32,128,0,0.1,0.1,0.02,0.0,-4.284344,,1.856,1.71,3.127,4490.27,0.0,4490.27,94880077410,90484.7
gemma-2-2b,7,12342,lexicon,HNSW_M32_ef128,HNSWFlat,0,0,32,128,0,0.0,0.0,0.14,0.0,-1.368523,0.2571,1.856,1.71,3.127,4490.27,0.0,4490.27,94880077410,90484.7
gemma-2-2b,8,6795,lexicon,HNSW_M32_ef128,HNSWFlat,0,0,32,128,0,0.0,0.0,0.06,0.0,-3.197952,1.0,1.856,1.71,3.127,4490.27,0.0,4490.27,94880077410,90484.7
gemma-2-2b,9,11221,lexicon,HNSW_M32_ef128,HNSWFlat,0,0,32,128,0,0.0,0.0,0.01,0.0,-3.924688,,1.856,1.71,3.127,4490.27,0.0,4490.27,94880077410,90484.7
gemma-2-2b,10,6980,random,HNSW_M32_ef128,HNSWFlat,0,0,32,128,0,0.8,0.8,0.67,,-0.019886,1.0,1.856,1.71,3.127,4490.27,0.0,4490.27,94880077410,90484.7
gemma-2-2b,11,14956,random,HNSW_M32_ef128,HNSWFlat,0,0,32,128,0,0.1,0.1,0.02,,-6.864002,,1.856,1.71,3.127,4490.27,0.0,4490.27,94880077410,90484.7
gemma-2-2b,12,13579,random,HNSW_M32_ef128,HNSWFlat,0,0,32,128,0,0.1,0.1,0.05,,-1.780372,1.0,1.856,1.71,3.127,4490.27,0.0,4490.27,94880077410,90484.7
gemma-2-2b,13,12106,random,HNSW_M32_ef128,HNSWFlat,0,0,32,128,0,0.0,0.0,0.0,,-5.360433,,1.856,1.71,3.127,4490.27,0.0,4490.27,94880077410,90484.7
gemma-2-2b,14,5969,random,HNSW_M32_ef128,HNSWFlat,0,0,32,128,0,0.0,0.0,0.0,,-22.390345,,1.856,1.71,3.127,4490.27,0.0,4490.27,94880077410,90484.7
gemma-2-2b,15,13591,random,HNSW_M32_ef128,HNSWFlat,0,0,32,128,0,0.0,0.0,0.0,,-7.009917,,1.856,1.71,3.127,4490.27,0.0,4490.27,94880077410,90484.7
gemma-2-2b,16,6360,random,HNSW_M32_ef128,HNSWFlat,0,0,32,128,0,0.0,0.0,0.08,,-3.402843,1.0,1.856,1.71,3.127,4490.27,0.0,4490.27,94880077410,90484.7
gemma-2-2b,17,1418,random,HNSW_M32_ef128,HNSWFlat,0,0,32,128,0,0.0,0.0,0.0,,-8.074266,,1.856,1.71,3.127,4490.27,0.0,4490.27,94880077410,90484.7
gemma-2-2b,18,2606,random,HNSW_M32_ef128,HNSWFlat,0,0,32,128,0,0.0,0.0,0.0,,-14.2323,,1.856,1.71,3.127,4490.27,0.0,4490.27,94880077410,90484.7
gemma-2-2b,19,7712,random,HNSW_M32_ef128,HNSWFlat,0,0,32,128,0,0.0,0.0,0.08,,-1.3062,1.0,1.856,1.71,3.127,4490.27,0.0,4490.27,94880077410,90484.7
gemma-2-2b,0,10762,lexicon,HNSW_M32_ef256,HNSWFlat,0,0,32,256,0,0.9,0.9,0.73,0.0,-0.001019,1.0,2.852,2.528,5.049,4490.27,0.0,4490.27,94880077410,90484.7
gemma-2-2b,1,6810,lexicon,HNSW_M32_ef256,HNSWFlat,0,0,32,256,0,0.1,0.1,0.06,0.0,-21.363861,1.0,2.852,2.528,5.049,4490.27,0.0,4490.27,94880077410,90484.7
gemma-2-2b,2,11114,lexicon,HNSW_M32_ef256,HNSWFlat,0,0,32,256,0,0.0,0.0,0.01,1.0,-9.129622,,2.852,2.528,5.049,4490.27,0.0,4490.27,94880077410,90484.7
gemma-2-2b,3,6335,lexicon,HNSW_M32_ef256,HNSWFlat,0,0,32,256,0,0.0,0.0,0.0,0.0,-5.120102,,2.852,2.528,5.049,4490.27,0.0,4490.27,94880077410,90484.7
gemma-2-2b,4,13295,lexicon,HNSW_M32_ef256,HNSWFlat,0,0,32,256,0,0.6,0.6,0.52,0.0,-0.673889,1.0,2.852,2.528,5.049,4490.27,0.0,4490.27,94880077410,90484.7
gemma-2-2b,5,6745,lexicon,HNSW_M32_ef256,HNSWFlat,0,0,32,256,0,0.3,0.3,0.26,0.0,-1.049068,1.0,2.852,2.528,5.049,4490.27,0.0,4490.27,94880077410,90484.7
gemma-2-2b,6,3447,lexicon,HNSW_M32_ef256,HNSWFlat,0,0,32,256,0,0.1,0.1,0.02,0.0,-3.852068,,2.852,2.528,5.049,4490.27,0.0,4490.27,94880077410,90484.7
gemma-2-2b,7,12342,lexicon,HNSW_M32_ef256,HNSWFlat,0,0,32,256,0,0.0,0.0,0.14,0.0,-1.368523,0.2571,2.852,2.528,5.049,4490.27,0.0,4490.27,94880077410,90484.7
gemma-2-2b,8,6795,lexicon,HNSW_M32_ef256,HNSWFlat,0,0,32,256,0,0.0,0.0,0.09,0.0,-2.801052,1.0,2.852,2.528,5.049,4490.27,0.0,4490.27,94880077410,90484.7
gemma-2-2b,9,11221,lexicon,HNSW_M32_ef256,HNSWFlat,0,0,32,256,0,0.0,0.0,0.01,0.0,-3.734415,,2.852,2.528,5.049,4490.27,0.0,4490.27,94880077410,90484.7
gemma-2-2b,10,6980,random,HNSW_M32_ef256,HNSWFlat,0,0,32,256,0,0.8,0.8,0.67,,-0.019886,1.0,2.852,2.528,5.049,4490.27,0.0,4490.27,94880077410,90484.7
gemma-2-2b,11,14956,random,HNSW_M32_ef256,HNSWFlat,0,0,32,256,0,0.2,0.2,0.14,,-2.92032,1.0,2.852,2.528,5.049,4490.27,0.0,4490.27,94880077410,90484.7
gemma-2-2b,12,13579,random,HNSW_M32_ef256,HNSWFlat,0,0,32,256,0,0.1,0.1,0.07,,-1.614339,1.0,2.852,2.528,5.049,4490.27,0.0,4490.27,94880077410,90484.7
gemma-2-2b,13,12106,random,HNSW_M32_ef256,HNSWFlat,0,0,32,256,0,0.0,0.0,0.03,,-4.104784,1.0,2.852,2.528,5.049,4490.27,0.0,4490.27,94880077410,90484.7
gemma-2-2b,14,5969,random,HNSW_M32_ef256,HNSWFlat,0,0,32,256,0,0.0,0.0,0.0,,-21.435956,,2.852,2.528,5.049,4490.27,0.0,4490.27,94880077410,90484.7
gemma-2-2b,15,13591,random,HNSW_M32_ef256,HNSWFlat,0,0,32,256,0,0.0,0.0,0.06,,-3.624242,1.0,2.852,2.528,5.049,4490.27,0.0,4490.27,94880077410,90484.7
gemma-2-2b,16,6360,random,HNSW_M32_ef256,HNSWFlat,0,0,32,256,0,0.1,0.1,0.17,,-2.768699,1.0,2.852,2.528,5.049,4490.27,0.0,4490.27,94880077410,90484.7
gemma-2-2b,17,1418,random,HNSW_M32_ef256,HNSWFlat,0,0,32,256,0,0.0,0.0,0.0,,-7.689312,,2.852,2.528,5.049,4490.27,0.0,4490.27,94880077410,90484.7
gemma-2-2b,18,2606,random,HNSW_M32_ef256,HNSWFlat,0,0,32,256,0,0.0,0.0,0.01,,-12.904535,,2.852,2.528,5.049,4490.27,0.0,4490.27,94880077410,90484.7
gemma-2-2b,19,7712,random,HNSW_M32_ef256,HNSWFlat,0,0,32,256,0,0.0,0.0,0.12,,-1.080197,0.993,2.852,2.528,5.049,4490.27,0.0,4490.27,94880077410,90484.7
